customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,signup_date,churn,internal_flag
10347,Female,0.0,No,No,33.0,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,e-check,50.59,784.31,2021-04-28,Yes,A
14270,F,0.0,Yes,No,28.0,Yes,No phone service,No,No,Yes,Y,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,111.02,4783.58,2021-02-04,No,A
14538,Female,0.0,Yes,No,66.0,Y,No,DSL,Yes,Y,No,N,Yes,No internet service,Month to month,No,Credit card,36.69,2328.68,2023-10-14,No,A
18843,female,1.0,No,Yes,12.0,Yes,Yes,fiber,No internet service,No internet service,No,No,No,Yes,Two year,Yes,Electronic check,89.3,1959.05,2021-08-12,No,A
11965,F,0.0,No,No,18.0,N,No,Fiber optic,No,Yes,No,No internet service,Y,Yes,Month-to-month,Y,e-check,109.8,1874.24,2024-04-08,No,A
14676,Female,0.0,Yes,No,50.0,Yes,Yes,DSL,No,Y,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,52.64,4141.39,2023-05-20,No,A
17300,Female,0.0,Y,No,14.0,Yes,N,Fiber optic,No,No,No,N,Yes,No internet service,One year,Y,Mailed check,91.58,285.35,2023-09-03,No,A
1646,F,1.0,No,Yes,33.0,Yes,No,DSL,No internet service,Yes,No,Yes,No,No internet service,One year,No,Bank transfer,63.96,6437.01,2022-11-13,Yes,A
12750,Male,0.0,No,Yes,44.0,No,Yes,Fiber optic,No internet service,No,Yes,Yes,No,Yes,Two year,Yes,e-check,70.26,3654.02,2022-03-19,No,A
10588,Female,0.0,No,No,11.0,Yes,Yes,fiber,Y,No,No,No internet service,No,Yes,Month-to-month,Yes,Credit card,307.7022412400204,6477.7,2020-05-05,No,A
17649,Male,0.0,No,Yes,1.0,Yes,N,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,110.83,5823.78,2020-07-30,No,A
12740,Male,1.0,Yes,Yes,9.0,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Month-to-month,No,e-check,103.99,7992.31,2023-12-24,No,A
16037,Male,0.0,Yes,No,36.0,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,e-check,85.97,1416.04,2023-02-03,Yes,A
1227,female,0.0,No,Yes,11.0,Yes,No phone service,No,Yes,No internet service,No,No internet service,No internet service,No,Month to month,No,Bank transfer,89.52,5022.77,2023-05-11,No,A
4865,Male,1.0,Yes,Yes,14.0,Yes,Yes,Fiber optic,No,No internet service,No,N,Yes,No internet service,Month-to-month,Yes,Electronic check,28.16,7784.89,2023-03-06,No,A
11593,Female,0.0,No,No,12.0,Y,Yes,Fiber optic,No,No,No,Yes,Yes,No internet service,Month to month,Yes,Electronic check,70.26,143.55,2022-12-14,Yes,A
19722,Female,0.0,Yes,Yes,43.0,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,Yes,Two year,Yes,E-check,62.9,2370.44,2021-05-21,No,A
20854,Female,0.0,Yes,Yes,64.0,No,No,DSL,Yes,Yes,No internet service,No,No internet service,Yes,One year,Yes,Bank transfer,117.88,2108.54,2024-09-05,No,B
17155,Female,0.0,No,Yes,71.0,No,Yes,Dsl,Yes,No,No internet service,No,No,Yes,Two year,No,Electronic check,119.64,7993.24,2023-12-30,No,A
9439,Female,0.0,No,No,47.0,No,Yes,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,45.76,216.72,2024-03-31,No,A
2530,Female,1.0,No,Y,7.0,No,Yes,DSL,No internet service,Yes,Yes,Yes,No internet service,No internet service,One Year,No,Electronic check,20.12,820.32,2021-04-25,No,A
19185,Male,0.0,Yes,No,6.0,No,Yes,Fiber optic,No internet service,No,Y,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,70.26,3610.08,2020-05-02,No,A
1924,Female,0.0,Yes,No,19.0,Yes,Yes,No,No internet service,Yes,Yes,Y,No internet service,N,One year,Yes,Mailed check,70.26,6193.39,2024-09-05,Yes,A
18804,Male,0.0,No,No,41.0,Y,Yes,No,Yes,Yes,N,No,No internet service,No,Month-to-month,No,Electronic check,34.86,4555.9,2023-06-20,No,A
18054,Male,1.0,No,No,43.0,N,No phone service,DSL,No internet service,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,33.17,,2024-10-02,No,A
11103,female,0.0,Y,No,187.0,Yes,Yes,DSL,No internet service,No,No,N,No internet service,No,Month-to-month,No,Electronic check,29.53,6285.82,2020-07-14,No,A
8184,Female,1.0,Yes,Y,5.0,No,No,No,Yes,No,No,No,No,No,Two Year,Yes,Electronic check,52.72,4924.98,2022-05-11,No,B
13151,Female,0.0,Yes,Y,3.0,Yes,Yes,DSL,No,No internet service,No,No internet service,No,No internet service,Two year,N,Credit card,88.1,1862.04,2024-09-03,No,A
19974,Female,0.0,N,Yes,64.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month to month,N,e-check,70.26,2284.41,2021-04-21,No,A
3592,M,0.0,Yes,Yes,62.0,Yes,No,Fiber optic,No internet service,No internet service,No,No,No internet service,Yes,Month-to-month,Y,Bank transfer,43.96,527.08,2021-01-08,No,A
6907,Female,1.0,No,Yes,66.0,Yes,No,Fiber optic,Yes,No,No internet service,No,Yes,Yes,Two Year,No,Credit card,70.26,4747.25,2022-07-26,No,A
12206,male,1.0,Yes,N,21.0,N,Y,DSL,Yes,No internet service,No,Yes,No,No,Month to month,Yes,e-check,65.87,2701.78,2020-05-14,No,A
8134,Male,0.0,Yes,No,46.0,Yes,N,Fiber optic,Yes,Yes,N,No,Yes,Y,One year,No,Electronic check,64.15,731.3,2022-11-12,No,A
3308,Female,0.0,Yes,No,21.0,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,No,Electronic check,38.98,4157.41,2023-05-19,No,A
18072,Female,1.0,Yes,No,62.0,Yes,No phone service,No,Yes,Yes,No internet service,Yes,No internet service,N,One Year,N,Electronic check,70.26,2639.45,2020-12-02,No,A
15204,M,0.0,No,Yes,69.0,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,Yes,No,One year,N,Credit card,70.26,,2023-08-05,No,A
1613,Female,0.0,Yes,No,0.0,Yes,N,No,No,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,636.5080217752309,5325.44,2021-01-30,No,A
12169,Female,0.0,No,Yes,61.0,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month to month,Yes,E-check,70.26,5522.5,2021-12-23,No,A
7630,Female,0.0,Yes,No,57.0,Yes,Yes,DSL,N,No internet service,No,No,No internet service,No,Month-to-month,No,e-check,40.89,6222.37,2021-03-29,No,A
5136,Male,0.0,No,Yes,41.0,Yes,N,No,No internet service,Yes,No,Yes,No internet service,No,One year,No,Electronic check,94.2,,2020-08-11,No,A
2899,Male,0.0,Yes,Y,67.0,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,No,Two year,No,Electronic check,73.83,2071.68,2020-09-15,No,A
14938,Female,0.0,No,Yes,70.0,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,82.24,5279.38,2022-11-15,No,A
1283,Male,0.0,No,Yes,4.0,Yes,No phone service,DSL,No,Yes,Yes,Y,Yes,No,Month-to-month,No,e-check,80.85,5127.29,2023-04-19,No,A
1259,Female,0.0,Yes,Yes,15.0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Credit card,28.17,7319.95,2024-11-21,No,A
12117,male,0.0,No,Y,0.0,Yes,No,No,No,N,Yes,Yes,No,Yes,One year,No,Mailed check,70.26,6071.42,2022-05-31,No,A
20934,Female,0.0,No,Y,12.0,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Two Year,No,Bank transfer,112.49,1933.18,2022-04-28,No,A
5944,Male,0.0,Yes,No,66.0,Yes,Yes,No,Y,No internet service,No,N,Yes,Yes,One year,Yes,Mailed check,70.26,7022.2,2021-05-02,No,B
15722,Male,0.0,Yes,No,67.0,Yes,No,Fiber optic,No,No,No internet service,Yes,No internet service,No,One Year,Yes,Credit card,82.37,7443.2,2021-03-05,No,A
12532,Male,0.0,N,No,32.0,Yes,Yes,No,Y,No,Yes,Yes,No internet service,No,One year,No,Mailed check,72.9,5958.72,2022-06-17,No,A
7972,Female,0.0,No,No,12.0,Yes,Yes,No,Yes,Y,No,No,No,Y,One year,No,E-check,74.85,6378.1,2020-12-05,No,A
15890,male,0.0,No,No,57.0,Y,No,No,Y,No internet service,Yes,Yes,No internet service,N,One year,Yes,Mailed check,34.99,5116.76,2020-04-04,No,A
14522,Male,0.0,Y,No,4.0,Yes,No,Fiber optic,Yes,No internet service,Yes,N,No,Yes,One year,Yes,Electronic check,70.26,7270.85,2022-11-16,No,A
6224,Male,1.0,No,No,0.0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,e-check,70.26,4046.38,2023-05-17,No,A
3286,Male,1.0,No,Yes,21.0,Yes,Yes,Dsl,No,No,No,Y,No,No,Month-to-month,Y,Mailed check,91.15,876.58,2022-03-04,No,A
9079,Male,0.0,No,No,15.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer,92.79,2902.95,2021-01-14,No,A
7711,Male,0.0,No,No,55.0,N,Yes,DSL,Yes,Yes,N,No internet service,Yes,No,Two Year,No,Bank transfer,60.05,4314.1,2022-10-06,No,A
20391,F,0.0,Yes,No,12.0,Yes,Yes,DSL,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,102.63,2507.23,2022-08-12,No,A
11404,Male,0.0,No,No,8.0,Yes,Yes,DSL,No,N,No internet service,No internet service,Yes,Yes,Month-to-month,N,Credit card,98.7,6943.15,2020-09-08,No,A
1476,female,1.0,No,Y,35.0,Yes,No,No,No,No internet service,Yes,Yes,N,Yes,Month to month,No,Mailed check,36.45,843.09,2023-01-17,No,A
17392,Male,0.0,Yes,Yes,36.0,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,95.13,6552.6,2024-06-10,Yes,A
7412,Male,0.0,No,No,62.0,Yes,Yes,No,Yes,No,No,No,N,No internet service,Two Year,No,e-check,56.52,3301.32,2024-12-12,No,A
3552,Male,0.0,Y,No,42.0,Yes,No,DSL,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,E-check,111.55,957.1,2020-02-11,No,A
7853,male,0.0,No,No,21.0,Yes,Yes,DSL,No,N,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,107.97,1550.5,2022-09-24,No,A
6547,Male,0.0,No,No,11.0,Yes,No phone service,Dsl,No internet service,No,No,Yes,No,Y,One year,N,Electronic check,74.36,7214.95,2023-02-04,No,A
14490,Female,0.0,Y,Yes,69.0,No,No phone service,No,No,Yes,No,No internet service,Yes,Yes,Month to month,Yes,Electronic check,53.03,2553.07,2022-11-28,Yes,A
19086,Female,0.0,Yes,Yes,4.0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,72.06,3916.84,2020-03-31,No,A
10204,Female,0.0,No,N,2.0,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,72.11,6574.37,2023-01-16,No,A
11184,Male,0.0,Yes,No,54.0,Y,No,Fiber optic,No,No internet service,No,No,Yes,No internet service,Month to month,No,Bank transfer,70.26,1464.0,2022-09-19,No,A
14566,Female,0.0,Yes,Yes,49.0,Yes,No phone service,Fiber optic,No,No,N,Y,Yes,Yes,Month-to-month,Yes,Credit card,74.9,509.89,2022-04-10,No,A
17281,Male,0.0,No,Yes,55.0,Yes,Y,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,70.26,1184.68,2021-10-11,No,A
19560,male,0.0,No,Yes,71.0,Yes,No phone service,Fiber optic,No internet service,Yes,No,Y,Yes,Yes,One year,No,Mailed check,94.71,5584.2,2020-12-11,No,A
8194,Male,0.0,No,No,49.0,Y,No,DSL,No,Yes,Yes,Yes,No internet service,Yes,One year,Yes,Mailed check,85.91,2822.63,2024-06-05,No,A
7824,female,0.0,Yes,Yes,6.0,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No,No internet service,Two Year,Yes,Bank transfer,70.26,3604.38,2020-11-25,No,A
20853,Male,0.0,Yes,No,21.0,Yes,No,No,Yes,No,No internet service,N,No internet service,Yes,Month-to-month,Yes,Electronic check,102.07,2828.96,2024-08-17,No,A
1782,Female,0.0,No,No,48.0,Yes,Yes,DSL,Yes,Y,N,No,No,Yes,Month-to-month,No,Electronic check,22.81,,2020-09-30,No,A
15940,Female,0.0,No,Yes,64.0,Yes,No,Dsl,Yes,No,No internet service,No,No,No,Two year,N,e-check,102.52,913.82,2022-07-23,No,A
11984,Male,0.0,Yes,Yes,35.0,Yes,No,No,No,No internet service,No,Y,No,No,Month-to-month,Yes,Mailed check,64.19,4133.77,2022-02-27,No,A
7520,Male,0.0,Yes,No,71.0,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,No,Electronic check,100.33,6473.07,2024-11-06,No,A
6775,Male,0.0,No,Yes,61.0,Yes,Yes,No,No,No internet service,Yes,No,Yes,Y,Month-to-month,No,Mailed check,70.26,3644.28,2023-08-18,No,A
14172,Female,0.0,Yes,Yes,54.0,Yes,No,Fiber optic,N,No,N,No,No,Yes,One year,Yes,Electronic check,21.86,5026.88,2021-08-26,Yes,A
10284,Male,0.0,Yes,No,29.0,Yes,No phone service,Fiber optic,Yes,No internet service,No,N,No,No,Month-to-month,Yes,Electronic check,42.0,368.03,2023-12-03,No,A
10370,Female,1.0,No,No,64.0,Yes,Yes,fiber,No internet service,No internet service,Y,No,Yes,Yes,Month to month,Yes,Electronic check,26.26,1743.11,2023-05-10,No,A
20209,Female,0.0,Yes,No,28.0,Yes,No,DSL,Yes,Y,No,No,Yes,No,Month to month,N,Bank transfer,70.26,5707.87,2021-12-28,No,A
11272,Female,0.0,Y,Yes,42.0,Yes,No,Fiber optic,Yes,N,No internet service,No internet service,No internet service,Y,Month to month,Yes,Bank transfer,70.26,7699.03,2022-09-08,No,A
6056,Female,0.0,Yes,Yes,14.0,No,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,Yes,Two year,N,Mailed check,58.09,7109.2,2020-10-13,No,B
11801,Male,1.0,No,Yes,68.0,Yes,No,DSL,No,No,Yes,Yes,Y,Yes,Month-to-month,No,E-check,82.89,5847.12,2022-11-27,No,A
20059,Male,0.0,Yes,Y,7.0,Yes,No phone service,Fiber optic,No,No,No,Yes,N,No,Month-to-month,No,Bank transfer,71.27,5554.1,2024-12-26,No,A
2728,female,0.0,Yes,No,50.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,N,Two Year,N,Mailed check,70.26,7419.62,2020-02-21,No,A
17995,Male,0.0,No,Yes,15.0,Yes,Yes,DSL,N,Yes,No internet service,No,No,No,Two year,Yes,Electronic check,70.26,2533.72,2022-12-04,No,A
17010,Male,0.0,No,No,16.0,Yes,Yes,No,No,No,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,21.48,7897.68,2020-09-13,No,A
5667,Male,0.0,No,Yes,58.0,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,Y,Bank transfer,108.02,5927.05,2023-05-15,No,A
9536,Male,0.0,Yes,No,26.0,Yes,No phone service,No,Yes,Yes,Y,No internet service,No internet service,No,Month to month,No,e-check,81.49,5567.36,2021-09-16,No,A
4751,F,1.0,No,No,68.0,Y,Yes,Fiber optic,Yes,Yes,N,No,No internet service,No internet service,One Year,Yes,Mailed check,99.96,5760.88,2023-01-15,Yes,A
13925,Female,0.0,Yes,N,14.0,Yes,Yes,DSL,Yes,N,Yes,No,No,No,Month-to-month,Yes,Bank transfer,96.65,5930.08,2021-10-20,No,A
13723,male,0.0,Y,No,4.0,Yes,Yes,Fiber optic,No,Y,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card,111.05,6814.14,2020-06-23,No,B
12408,Female,0.0,No,No,13.0,Yes,Y,Fiber optic,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,E-check,99.66,6189.19,2020-06-20,No,A
1098,Female,0.0,Yes,No,12.0,Yes,No,Fiber optic,No,Y,No,N,No internet service,No,Month-to-month,Yes,Electronic check,99.21,6300.96,2021-03-05,No,A
4138,Female,1.0,Yes,No,13.0,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,e-check,25.93,1217.19,2021-02-28,No,A
14369,M,0.0,Yes,Yes,14.0,Yes,Yes,DSL,Yes,No,N,No,Yes,No,One year,Yes,Bank transfer,105.76,2464.6,2020-08-15,No,A
15358,Male,0.0,No,No,35.0,No,Yes,DSL,No internet service,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Credit card,70.26,3043.64,2020-12-06,No,A
14141,female,1.0,N,No,61.0,Yes,Yes,Dsl,Yes,Yes,N,No,No,No internet service,Month-to-month,Yes,Credit card,70.26,5999.08,2024-04-13,No,A
16178,Male,0.0,No,No,45.0,Yes,No phone service,DSL,Y,Yes,No,N,Yes,N,Month-to-month,Yes,Credit card,99.48,2147.38,2021-08-17,No,A
4649,Female,0.0,No,Yes,58.0,Yes,Yes,fiber,No,No,No,Yes,No,Y,Month to month,Yes,Electronic check,114.17,3634.17,2021-01-20,Yes,A
11850,Male,0.0,No,No,61.0,Yes,No phone service,DSL,Yes,No internet service,Yes,Y,Yes,Yes,One year,Yes,e-check,112.61,1802.73,2020-12-18,No,A
18805,female,0.0,Yes,No,44.0,Yes,No,DSL,N,Yes,No internet service,No,N,Yes,Month to month,No,Electronic check,52.41,6463.77,2023-02-18,No,A
2634,Female,0.0,No,No,28.0,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,No,Two year,Yes,e-check,98.68,4859.68,2024-06-24,No,A
13465,Male,0.0,No,Yes,37.0,No,Yes,DSL,Yes,No,Y,No,No,Yes,One year,Y,Bank transfer,81.09,2565.8,2021-09-09,No,A
12862,Male,0.0,No,No,14.0,Yes,Yes,fiber,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,31.9,2115.07,2022-10-17,No,A
20784,Male,0.0,Yes,No,0.0,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Y,Yes,Yes,Month-to-month,No,Mailed check,43.11,6422.45,2023-04-23,No,A
7172,Female,0.0,No,Y,52.0,Yes,No,No,Yes,Yes,Y,Y,No,No,Month-to-month,Yes,Mailed check,90.75,3397.62,2020-09-28,No,A
8522,Female,0.0,No,Yes,70.0,Yes,Y,No,Yes,Yes,Yes,No,Yes,No internet service,Two Year,No,Mailed check,88.62,6043.13,2022-05-16,No,A
1573,Male,0.0,Yes,No,0.0,Yes,No phone service,DSL,Yes,N,Yes,Yes,Yes,Y,Month-to-month,No,Mailed check,99.52,4384.08,2024-06-26,No,A
10880,Female,0.0,Yes,No,45.0,No,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,Yes,One Year,No,Electronic check,95.88,7354.06,2023-03-07,Yes,B
20122,Male,0.0,Yes,No,21.0,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,Two year,Yes,Electronic check,98.32,6100.75,2021-07-16,No,A
1598,Male,0.0,Yes,No,12.0,Yes,No,No,Yes,No,N,Yes,Yes,No,Month-to-month,No,e-check,51.0,6243.12,2024-10-24,No,A
16353,Female,0.0,Yes,No,65.0,Y,N,DSL,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,72.43,5595.08,2021-01-21,No,A
8346,Male,1.0,No,No,32.0,No,No,fiber,No internet service,No,Y,No,N,Yes,Two year,Yes,Mailed check,64.62,3560.24,2022-11-22,No,A
7305,Male,0.0,Yes,Yes,46.0,Yes,Yes,DSL,Yes,Yes,N,No internet service,No,No,Month-to-month,Yes,Electronic check,88.26,1899.69,2022-11-07,No,A
20501,Male,0.0,Yes,No,32.0,Yes,No,No,N,Y,Yes,No,Yes,No,Month-to-month,Yes,E-check,70.26,5426.56,2021-06-18,No,A
17377,Male,0.0,No,Yes,68.0,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Credit card,80.89,,2024-08-13,No,A
19141,Male,0.0,No,No,13.0,N,Yes,Fiber optic,Yes,Yes,No,No internet service,No,No internet service,Month-to-month,No,Bank transfer,83.44,3663.1,2021-06-16,No,A
2754,Male,0.0,Yes,No,32.0,Yes,No,DSL,Y,Yes,No,No internet service,No,Y,Month-to-month,Yes,Mailed check,78.44,6447.69,2023-01-05,No,A
6433,Female,0.0,Yes,No,37.0,Yes,No,DSL,Y,No,No,No,No,Yes,Month-to-month,Yes,e-check,105.21,296.81,2023-07-04,No,A
14184,Male,0.0,Yes,No,41.0,No,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,56.44,4874.67,2023-09-13,Yes,A
18840,Female,0.0,Yes,Yes,21.0,Yes,No,DSL,No,N,No,Y,No internet service,Yes,Two Year,No,Credit card,70.26,950.79,2024-11-21,No,A
20520,Female,0.0,No,Yes,50.0,Yes,No,DSL,No,No,No internet service,No,Yes,Yes,Month to month,Yes,Electronic check,82.02,4736.89,2023-12-07,No,A
12930,Male,0.0,N,No,21.0,Yes,No phone service,No,No,No,No,No,No,No internet service,Month-to-month,No,e-check,56.84,4456.81,2022-03-06,No,A
19586,Male,0.0,Y,No,71.0,No,No,Dsl,Yes,No internet service,Yes,No,Yes,Yes,Two year,No,e-check,75.74,,2020-08-12,No,A
10136,Female,0.0,N,No,52.0,Yes,Yes,DSL,Y,Yes,Yes,No internet service,No internet service,No,One year,N,Mailed check,119.51,5300.34,2024-11-24,No,A
19848,Female,0.0,No,No,12.0,Yes,Yes,No,No,Yes,No,No,Y,Yes,Month-to-month,Yes,Electronic check,69.54,1140.34,2021-02-08,No,A
2172,female,0.0,Yes,No,13.0,No,No,Fiber optic,No,Yes,No,No,No internet service,Y,Month-to-month,No,Electronic check,70.26,1614.88,2022-09-05,No,A
16563,Female,1.0,No,Yes,60.0,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,E-check,70.26,5501.87,2021-04-03,Yes,A
8928,F,0.0,No,N,13.0,Yes,Y,Fiber optic,No,No,No,No internet service,No,Y,Two year,Yes,Mailed check,72.36,4055.44,2024-07-31,No,A
20330,Male,0.0,Yes,No,39.0,Yes,No,DSL,No internet service,N,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,103.74,5007.91,2020-05-07,No,A
19967,Male,0.0,Y,No,10.0,Yes,No,DSL,No,No,No,No,No internet service,No,Two year,Yes,Mailed check,90.59,5931.83,2024-09-12,No,A
20604,Female,0.0,Yes,Yes,193.0,Yes,No,Fiber optic,Y,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card,95.86,2892.2,2020-12-04,No,A
19056,Female,0.0,Y,No,43.0,Yes,No phone service,Fiber optic,No,No,No internet service,No,Yes,N,Month-to-month,Yes,Bank transfer,31.13,5829.14,2020-03-14,No,A
15532,female,0.0,No,No,21.0,Yes,No phone service,Fiber optic,No internet service,No,No,No,Yes,No internet service,One year,Yes,Mailed check,93.25,5138.76,2023-10-05,No,A
16893,F,0.0,Yes,N,9.0,No,No phone service,DSL,No,Y,No,No,Yes,Yes,One year,No,Credit card,110.7,472.13,2021-02-20,No,A
20218,Male,0.0,No,No,59.0,Yes,Yes,Fiber optic,No,No internet service,No,No,No,Yes,Month to month,Yes,Bank transfer,100.61,6931.13,2024-09-20,No,A
18259,M,0.0,Yes,No,29.0,Yes,No,Fiber optic,No,No internet service,No,No,No,Yes,Two year,Yes,Electronic check,117.26,5102.48,2022-11-26,No,A
20367,female,0.0,Yes,No,35.0,Yes,No,Dsl,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer,92.48,4791.9,2024-02-01,No,A
3644,Female,0.0,Yes,No,63.0,Yes,No,DSL,N,No,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card,57.64,270.22,2022-11-29,No,A
6348,Male,0.0,No,Yes,21.0,Yes,No,Fiber optic,No,No internet service,No,No,No,No,One year,No,Bank transfer,32.59,1640.55,2020-12-06,No,B
10033,Male,0.0,No,No,167.0,Yes,Y,Fiber optic,Yes,Yes,No,N,No,Yes,Two year,Yes,Credit card,111.94,1581.28,2024-08-31,No,A
17966,Female,0.0,Yes,No,48.0,Yes,No,DSL,No internet service,No internet service,Y,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,86.33,1859.27,2021-09-15,No,A
1205,Female,0.0,No,Yes,40.0,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer,70.08,7608.2,2021-06-23,No,A
8897,Female,0.0,No,N,71.0,Yes,Yes,DSL,No,No,No,Yes,No internet service,No,Month to month,No,Mailed check,23.42,6600.47,2020-11-04,Yes,A
10834,female,0.0,No,No,45.0,N,Yes,DSL,No,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Electronic check,20.46,5866.74,2020-03-12,Yes,A
3015,Female,0.0,Y,Yes,45.0,Yes,No phone service,DSL,No,Yes,No internet service,Y,Y,No internet service,Month-to-month,Yes,Credit card,60.15,1887.72,2024-08-25,No,A
18290,Female,0.0,Yes,No,55.0,No,Yes,No,Yes,No internet service,Yes,No,No,Yes,Month-to-month,No,Mailed check,60.72,3130.82,2024-03-04,Yes,A
18016,female,0.0,Y,Yes,68.0,Yes,Yes,DSL,No,No,No internet service,No internet service,No,Yes,Two year,Yes,Electronic check,70.26,5100.95,2024-09-07,No,B
9462,male,0.0,Yes,Yes,3.0,Yes,No phone service,DSL,No,No,No,No,N,No,Month-to-month,No,Bank transfer,70.26,7632.52,2021-11-10,No,A
2975,Male,0.0,Yes,No,21.0,No,Y,No,No internet service,No internet service,No,Yes,Yes,Yes,Month-to-month,Y,e-check,70.26,7859.72,2024-11-12,No,A
1163,Female,0.0,No,No,4.0,Yes,Yes,DSL,Yes,Yes,Yes,N,Yes,No internet service,Two year,Yes,Credit card,73.8,3788.79,2020-07-05,No,A
5999,M,0.0,Yes,No,24.0,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,No internet service,Month to month,No,Electronic check,111.09,3285.03,2020-08-04,No,A
19227,Female,0.0,No,No,16.0,Yes,Yes,No,Yes,No,N,Yes,No internet service,Y,Month-to-month,No,Electronic check,39.06,1317.63,2021-01-12,No,A
10558,Female,1.0,Yes,Yes,36.0,Yes,No phone service,DSL,No,No internet service,Yes,No,Yes,N,Two year,Yes,e-check,110.34,6669.52,2023-04-02,No,A
5714,Female,0.0,Yes,No,50.0,Yes,N,DSL,No,No,No internet service,Yes,Yes,Yes,One year,Yes,Mailed check,59.28,1174.38,2023-10-30,No,A
10068,Female,0.0,Yes,No,34.0,Yes,No,Fiber optic,No,No,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,21.5,3900.72,2023-01-02,No,A
2432,Female,0.0,No,Yes,35.0,No,No,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Credit card,82.83,624.79,2024-06-01,No,A
16262,M,0.0,No,Yes,61.0,Yes,No,Dsl,No,No,Y,Y,No,Yes,Month-to-month,Yes,Bank transfer,87.91,1719.04,2020-03-23,No,A
13836,Female,0.0,Yes,No,25.0,Yes,No,No,Yes,No internet service,N,Yes,No,No internet service,One year,Yes,Electronic check,34.54,731.74,2023-04-15,No,A
